time_s,H2,H,O,O2,OH,H2O,HO2,H2O2,AR,N2
0.002873000000000057,0.008571827725228137,0.0010912531277864521,0.0003478868796100541,0.0033857565613759364,0.003994284654783393,0.19765046251177446,5.715280483221767e-07,5.4667290028020666e-08,0.0,0.7849579023441032
0.002874000000000057,0.008570945790016615,0.0010910158407369853,0.0003478131708085152,0.00338538754378849,0.003993907271784353,0.19765180941907198,5.714362834630783e-07,5.466167701186296e-08,0.0,0.7849584948658325
0.002875000000000057,0.00857006473004154,0.0010907788196207586,0.00034773954434596984,0.0033850188960587646,0.003993530260777847,0.19765315497009706,5.713446164458258e-07,5.465606959944175e-08,0.0,0.784959086778372
0.0028760000000000573,0.008569184544288549,0.0010905420640726928,0.0003476660001099463,0.0033846506177509514,0.003993153621338632,0.19765449916645747,5.712530471443196e-07,5.465046778413279e-08,0.0,0.7849596780824667
0.0028770000000000575,0.008568305231744722,0.0010903055737283317,0.00034759253798816425,0.0033842827084298774,0.003992777353042063,0.19765584200975875,5.711615754326463e-07,5.4644871559319095e-08,0.0,0.784960268778861
0.0028780000000000576,0.008567426791398575,0.001090069348223843,0.00034751915786853396,0.0033839151676609974,0.003992401455464086,0.19765718350160388,5.710702011850788e-07,5.4639280918390755e-08,0.0,0.7849608588682979
0.0028790000000000577,0.008566549222240058,0.0010898333871960158,0.00034744585963915635,0.003383547995010397,0.0039920259281812365,0.19765852364359374,5.709789242760754e-07,5.4633695854744974e-08,0.0,0.7849614483515193
0.002880000000000058,0.00856567252326055,0.0010895976902822579,0.000347372643188322,0.003383181190044788,0.003991650770770641,0.19765986243732672,5.708877445802784e-07,5.4628116361785925e-08,0.0,0.7849620372292657
0.002881000000000058,0.00856479669345286,0.0010893622571205971,0.00034729950840451106,0.0033828147523315105,0.003991275982810013,0.19766119988439892,5.707966619725148e-07,5.462254243292471e-08,0.0,0.7849626255022772
0.002882000000000058,0.008563921731811218,0.0010891270873496757,0.0003472264551763926,0.0033824486814385273,0.0039909015638776545,0.19766253598640415,5.707056763277939e-07,5.461697406157924e-08,0.0,0.7849632131712919
0.0028830000000000583,0.008563047637331279,0.001088892180608754,0.0003471534833928242,0.0033820829769344264,0.003990527513552454,0.19766387074493386,5.70614787521308e-07,5.461141124117428e-08,0.0,0.7849638002370477
0.0028840000000000584,0.008562174409010114,0.0010886575365377038,0.00034708059294285155,0.003381717638388418,0.003990153831413884,0.1976652041615772,5.705239954284306e-07,5.460585396514124e-08,0.0,0.7849643867002805
0.0028850000000000585,0.008561302045853755,0.0010884231547820984,0.0003470077837172103,0.0033813526653745634,0.003989780517042122,0.1976665362379091,5.704332999651313e-07,5.460030223085591e-08,0.0,0.784964972561719
0.0028860000000000587,0.008560430546857,0.0010881890349795898,0.0003469350556043041,0.0033809880574604497,0.003989407570017727,0.1976678669755221,5.703427009797927e-07,5.4594756029097926e-08,0.0,0.7849655578221016
0.002887000000000059,0.008559559911020405,0.0010879551767713734,0.00034686240849358957,0.0033806238142167246,0.003989034989921913,0.1976691963759997,5.702521983442776e-07,5.4589215352923675e-08,0.0,0.7849661424821626
0.002888000000000059,0.008558690137346834,0.0010877215797998596,0.0003467898422748892,0.003380259935215153,0.003988662776336483,0.19767052444092162,5.701617919354599e-07,5.4583680195866765e-08,0.0,0.7849667265426329
0.002889000000000059,0.008557821224840565,0.0010874882437080708,0.0003467173568382126,0.003379896420028124,0.003988290928843827,0.19767185117186523,5.700714816304286e-07,5.4578150551470835e-08,0.0,0.7849673100042438
0.002890000000000059,0.008556953172507277,0.0010872551681396377,0.0003466449520737561,0.003379533268228643,0.003987919447026906,0.19767317657040565,5.699812673064873e-07,5.457262641328935e-08,0.0,0.7849678928677244
0.0028910000000000593,0.008556085979354068,0.0010870223527388002,0.00034657262787190243,0.0033791704793903338,0.003987548330469267,0.19767450063811567,5.698911488411551e-07,5.456710777488582e-08,0.0,0.7849684751338034
0.0028920000000000595,0.008555219644389425,0.0010867897971504033,0.00034650038412322007,0.003378808053087434,0.003987177578755025,0.19767582337656586,5.698011261121654e-07,5.456159462983366e-08,0.0,0.7849690568032078
0.0028930000000000596,0.008554354166623243,0.0010865575010198991,0.0003464282207184631,0.003378445988894797,0.003986807191468881,0.19767714478732445,5.697111989974669e-07,5.4556086971716247e-08,0.0,0.7849696378766644
0.0028940000000000597,0.008553489545066817,0.001086325463993342,0.00034635613754857054,0.0033780842863878908,0.003986437168196101,0.19767846487195742,5.696213673752233e-07,5.455058479412688e-08,0.0,0.7849702183548977
0.00289500000000006,0.008552625778732826,0.0010860936857173893,0.000346284134504666,0.003377722945142793,0.00398606750852253,0.19767978363202846,5.695316311238134e-07,5.454508809066889e-08,0.0,0.784970798238632
0.00289600000000006,0.008551762866635356,0.0010858621658392995,0.00034621221147805744,0.003377361964736195,0.003985698212034585,0.19768110106909903,5.694419901218313e-07,5.453959685495551e-08,0.0,0.7849713775285907
0.00289700000000006,0.008550900807789866,0.0010856309040069298,0.00034614036836023624,0.003377001344745394,0.003985329278319251,0.19768241718472818,5.693524442480853e-07,5.453411108060994e-08,0.0,0.7849719562254948
0.0028980000000000603,0.008550039601213213,0.0010853998998687365,0.00034606860504287745,0.003376641084748299,0.003984960706964087,0.19768373198047293,5.692629933816003e-07,5.4528630761265375e-08,0.0,0.7849725343300658
0.0028990000000000604,0.008549179245923633,0.001085169153073772,0.0003459969214178388,0.003376281184323425,0.003984592497557221,0.19768504545788787,5.691736374016152e-07,5.452315589056496e-08,0.0,0.7849731118430229
0.0029000000000000605,0.008548319740940745,0.0010849386632716842,0.0003459253173771605,0.003375921643049892,0.003984224649687347,0.19768635761852543,5.69084376187585e-07,5.4517686462161834e-08,0.0,0.7849736887650851
0.0029010000000000606,0.008547461085285544,0.0010847084301127152,0.00034585379281306495,0.003375562460507423,0.003983857162943727,0.19768766846393573,5.689952096191792e-07,5.451222246971909e-08,0.0,0.7849742650969697
0.0029020000000000608,0.008546603277980402,0.0010844784532476988,0.00034578234761795606,0.0033752036362763513,0.003983490036916189,0.19768897799566676,5.689061375762835e-07,5.4506763906909826e-08,0.0,0.7849748408393933
0.002903000000000061,0.008545746318049061,0.00108424873232806,0.0003457109816844188,0.0033748451699376035,0.003983123271195124,0.19769028621526408,5.68817159938998e-07,5.4501310767417103e-08,0.0,0.784975415993071
0.002904000000000061,0.008544890204516636,0.0010840192670058142,0.00034563969490521905,0.003374487061072712,0.003982756865371492,0.19769159312427115,5.68728276587639e-07,5.449586304493397e-08,0.0,0.7849759905587173
0.002905000000000061,0.00854403493640961,0.0010837900569335643,0.00034556848717330315,0.003374129309263809,0.003982390819036812,0.19769289872422924,5.68639487402738e-07,5.449042073316352e-08,0.0,0.7849765645370456
0.0029060000000000613,0.008543180512755823,0.0010835611017644999,0.000345497358381797,0.0033737719140936218,0.003982025131783162,0.19769420301667728,5.685507922650414e-07,5.4484983825818735e-08,0.0,0.7849771379287676
0.0029070000000000614,0.008542326932584488,0.001083332401152397,0.0003454263084240064,0.00337341487514548,0.003981659803203188,0.19769550600315217,5.684621910555123e-07,5.447955231662273e-08,0.0,0.784977710734595
0.0029080000000000616,0.008541474194936768,0.0010831039547554613,0.00034535533719437484,0.0033730581920089426,0.0039812948328907865,0.19769680768517353,5.683736836111934e-07,5.447412619996699e-08,0.0,0.7849782829552303
0.0029090000000000617,0.008540622298837884,0.0010828757622262032,0.00034528444458595937,0.003372701864264965,0.003980930220439276,0.19769810806428323,5.682852698413795e-07,5.446870546917832e-08,0.0,0.7849788545913872
0.002910000000000062,0.008539771243319661,0.0010826478232196187,0.00034521363049247017,0.0033723458914978817,0.003980565965442877,0.19769940714201326,5.681969496337174e-07,5.446329011791964e-08,0.0,0.7849794256437743
0.002911000000000062,0.008538921027416936,0.0010824201373918882,0.0003451428948079457,0.0033719902732935116,0.003980202067496479,0.19770070491989147,5.681087228691483e-07,5.4457880139967237e-08,0.0,0.7849799961130988
0.002912000000000062,0.008538071650165905,0.0010821927043997727,0.00034507223742660277,0.0033716350092382634,0.003979838526195523,0.19770200139944308,5.680205894287861e-07,5.4452475529107984e-08,0.0,0.7849805660000659
0.0029130000000000622,0.008537223110604118,0.0010819655239006146,0.00034500165824283545,0.003371280098919144,0.003979475341136005,0.1977032965821914,5.679325491939188e-07,5.4447076279139406e-08,0.0,0.7849811353053803
0.0029140000000000624,0.00853637540777048,0.0010817385955523354,0.0003449311571512161,0.0033709255419237553,0.0039791125119144795,0.1977045904696576,5.678446020460068e-07,5.444168238386975e-08,0.0,0.7849817040297455
0.0029150000000000625,0.008535528540705248,0.001081511919013435,0.0003448607340464936,0.0033705713378402906,0.003978750038128049,0.19770588306336037,5.677567478666817e-07,5.443629383711789e-08,0.0,0.7849822721738644
0.0029160000000000626,0.008534682508450016,0.0010812854939429893,0.0003447903888235935,0.0033702174862575334,0.003978387919374368,0.1977071743648164,5.676689865377463e-07,5.443091063271342e-08,0.0,0.784982839738438
0.0029170000000000628,0.008533837310047736,0.001081059320000649,0.00034472012137761745,0.0033698639867648585,0.003978026155251644,0.19770846437554015,5.675813179411732e-07,5.4425532764496644e-08,0.0,0.7849834067241667
0.002918000000000063,0.008532992944542695,0.0010808333968466398,0.00034464993160384315,0.0033695108389522315,0.00397766474535863,0.19770975309704397,5.674937419591044e-07,5.442016022631858e-08,0.0,0.78498397313175
0.002919000000000063,0.00853214941098052,0.0010806077241417586,0.0003445798193977234,0.0033691580424102044,0.0039773036892946315,0.19771104053083782,5.674062584738498e-07,5.4414793012041e-08,0.0,0.7849845389618858
0.002920000000000063,0.008531306708408178,0.001080382301547375,0.0003445097846548862,0.0033688055967299162,0.003976942986659499,0.19771232667842967,5.673188673678876e-07,5.4409431115536475e-08,0.0,0.7849851042152718
0.0029210000000000633,0.008530464835873972,0.0010801571287254279,0.00034443982727113423,0.003368453501503096,0.00397658263705363,0.1977136115413254,5.672315685238624e-07,5.440407453068832e-08,0.0,0.7849856688926042
0.0029220000000000634,0.008529623792427532,0.0010799322053384238,0.000344369947142444,0.003368101756322051,0.003976222640077964,0.19771489512102852,5.671443618245843e-07,5.439872325139064e-08,0.0,0.784986232994578
0.0029230000000000636,0.008528783577119822,0.0010797075310494378,0.0003443001441649658,0.0033677503607796753,0.003975862995333991,0.1977161774190404,5.670572471530293e-07,5.4393377271548354e-08,0.0,0.7849867965218874
0.0029240000000000637,0.008527944189003132,0.0010794831055221097,0.00034423041823502344,0.0033673993144694462,0.003975503702423737,0.19771745843686037,5.669702243923371e-07,5.43880365850772e-08,0.0,0.7849873594752252
0.002925000000000064,0.008527105627131075,0.0010792589284206444,0.00034416076924911367,0.0033670486169854207,0.003975144760949775,0.19771873817598554,5.668832934258111e-07,5.438270118590379e-08,0.0,0.7849879218552838
0.002926000000000064,0.008526267890558588,0.00107903499940981,0.00034409119710390566,0.0033666982679222373,0.003974786170515218,0.19772001663791092,5.667964541369175e-07,5.4377371067965567e-08,0.0,0.7849884836627543
0.002927000000000064,0.008525430978341924,0.0010788113181549363,0.00034402170169624063,0.003366348266875113,0.003974427930723715,0.19772129382412928,5.667097064092842e-07,5.4372046225210834e-08,0.0,0.7849890448983262
0.0029280000000000642,0.00852459488953866,0.001078587884321913,0.00034395228292313166,0.0033659986134398417,0.003974070041179458,0.1977225697361313,5.666230501267e-07,5.4366726651598794e-08,0.0,0.7849896055626889
0.0029290000000000644,0.008523759623207679,0.00107836469757719,0.00034388294068176317,0.003365649307212797,0.0039737125014871755,0.19772384437540558,5.665364851731145e-07,5.436141234109961e-08,0.0,0.7849901656565303
0.0029300000000000645,0.008522925178409182,0.001078141757587774,0.00034381367486949015,0.0033653003477909236,0.003973355311252133,0.19772511774343857,5.664500114326361e-07,5.435610328769427e-08,0.0,0.7849907251805373
0.0029310000000000646,0.008522091554210475,0.0010779190640241136,0.000343744485384492,0.0033649517347740005,0.003972998470084228,0.19772638984170382,5.663636288117192e-07,5.4350799479352753e-08,0.0,0.7849912841353905
0.0029320000000000648,0.008521258749670984,0.0010776966165526418,0.00034367537212408246,0.0033646034677588033,0.003972641977587401,0.19772766067168981,5.662773371818268e-07,5.4345500913596206e-08,0.0,0.7849918425217781
0.002933000000000065,0.008520426763853808,0.0010774744148415233,0.0003436063349860121,0.0033642555463436045,0.0039722858333678,0.19772893023487847,5.661911364236338e-07,5.4340207585498964e-08,0.0,0.7849924003403848
0.002934000000000065,0.008519595595824487,0.001077252458560043,0.0003435373738683291,0.0033639079701276867,0.003971930037032909,0.19773019853274745,5.661050264223399e-07,5.4334919488960576e-08,0.0,0.7849929575918931
0.002935000000000065,0.008518765244649862,0.001077030747378039,0.000343468488669251,0.003363560738710908,0.003971574588190748,0.19773146556677246,5.660190070633224e-07,5.432963661788568e-08,0.0,0.7849935142769849
0.0029360000000000653,0.00851793570939809,0.0010768092809659044,0.000343399679287165,0.0033632138516936972,0.003971219486449877,0.19773273133842686,5.65933078232135e-07,5.432435896618392e-08,0.0,0.7849940703963412
0.0029370000000000654,0.008517106989138608,0.0010765880589945806,0.00034333094562062627,0.0033628673086770525,0.003970864731419379,0.1977339958491821,5.658472398145078e-07,5.431908652776979e-08,0.0,0.7849946259506413
0.0029380000000000656,0.008516279082942167,0.0010763670811355605,0.0003432622875683588,0.0033625211092625402,0.003970510322708878,0.19773525910050746,5.65761491696347e-07,5.431381929656262e-08,0.0,0.784995180940564
0.0029390000000000657,0.008515451989880808,0.0010761463470608862,0.0003431937050292544,0.003362175253052297,0.003970156259928525,0.19773652109387008,5.656758337637344e-07,5.430855726648638e-08,0.0,0.7849957353667871
0.002940000000000066,0.008514625709027857,0.0010759258564431464,0.0003431251979023722,0.00336182973964902,0.003969802542689004,0.197737781830735,5.655902659029268e-07,5.430330043146962e-08,0.0,0.7849962892299871
0.002941000000000066,0.008513800239457942,0.0010757056089554771,0.0003430567660869387,0.0033614845686559818,0.003969449170601527,0.19773904131256526,5.655047880003565e-07,5.4298048785445396e-08,0.0,0.7849968425308402
0.002942000000000066,0.008512975580246968,0.0010754856042715576,0.00034298840948234654,0.0033611397396770097,0.0039690961432778315,0.19774029954082167,5.654193999426295e-07,5.4292802322351065e-08,0.0,0.7849973952700203
0.0029430000000000662,0.008512151730472131,0.001075265842065612,0.0003429201279881555,0.003360795252316499,0.0039687434603301866,0.197741556516963,5.653341016165264e-07,5.428756103612829e-08,0.0,0.7849979474482017
0.0029440000000000664,0.00851132868921191,0.0010750463220124066,0.0003428519215040906,0.003360451106179408,0.003968391121371387,0.19774281224244608,5.652488929090019e-07,5.428232492072288e-08,0.0,0.7849984990660569
0.0029450000000000665,0.00851050645554606,0.0010748270437872488,0.0003427837899300429,0.003360107300871253,0.003968039126014752,0.19774406671872544,5.651637737071831e-07,5.427709397008467e-08,0.0,0.7849990501242574
0.0029460000000000666,0.008509685028555621,0.0010746080070659853,0.00034271573316606817,0.003359763835998114,0.003967687473874125,0.1977453199472537,5.650787438983711e-07,5.427186817816747e-08,0.0,0.7849996006234742
0.0029470000000000668,0.0085088644073229,0.001074389211525002,0.00034264775111238725,0.003359420711166627,0.003967336164563874,0.19774657192948134,5.649938033700392e-07,5.426664753892893e-08,0.0,0.785000150564377
0.002948000000000067,0.00850804459093148,0.0010741706568412213,0.0003425798436693849,0.0033590779259839863,0.003966985197698888,0.19774782266685673,5.649089520098329e-07,5.42614320463304e-08,0.0,0.7850006999476342
0.002949000000000067,0.00850722557846622,0.001073952342692102,0.00034251201073761035,0.0033587354800579446,0.003966634572894578,0.19774907216082627,5.648241897055703e-07,5.425622169433691e-08,0.0,0.7850012487739139
0.002950000000000067,0.008506407369013237,0.0010737342687556378,0.000342444252217776,0.003358393372996809,0.003966284289766876,0.1977503204128343,5.647395163452403e-07,5.4251016476916963e-08,0.0,0.7850017970438826
0.0029510000000000673,0.00850558996165992,0.0010735164347103546,0.00034237656801075744,0.0033580516044094404,0.003965934347932233,0.19775156742432298,5.646549318170032e-07,5.424581638804253e-08,0.0,0.7850023447582061
0.0029520000000000674,0.008504773355494922,0.0010732988402353115,0.0003423089580175931,0.0033577101739052555,0.003965584747007619,0.1977528131967326,5.645704360091902e-07,5.424062142168886e-08,0.0,0.7850028919175494
0.0029530000000000676,0.008503957549608152,0.0010730814850100985,0.00034224142213948376,0.0033573690810942214,0.003965235486610521,0.19775405773150123,5.644860288103027e-07,5.423543157183444e-08,0.0,0.7850034385225759
0.0029540000000000677,0.008503142543093156,0.0010728643687197433,0.00034217396027964495,0.003357028325587472,0.00396488656636233,0.1977553010300572,5.644017101363407e-07,5.423024684136714e-08,0.0,0.7850039845739436
0.002955000000000068,0.008502328335041092,0.0010726474910422792,0.00034210657233861417,0.0033566879069957495,0.003964537985879762,0.1977565430938386,5.643174798615918e-07,5.422506721952851e-08,0.0,0.7850045300723169
0.002956000000000068,0.008501514924545126,0.001072430851657808,0.0003420392582176723,0.003356347824930537,0.003964189744781111,0.1977577839242794,5.642333378690976e-07,5.421989269836063e-08,0.0,0.7850050750183579
0.002957000000000068,0.008500702310700235,0.0010722144502481356,0.00034197201781870556,0.003356008079004013,0.003963841842685995,0.1977590235228093,5.641492840486294e-07,5.421472327204655e-08,0.0,0.7850056194127263
0.002958000000000068,0.008499890492602653,0.001071998286495598,0.0003419048510437627,0.0033556686688289076,0.003963494279214554,0.1977602618908562,5.640653182901551e-07,5.4209558934781185e-08,0.0,0.7850061632560812
0.0029590000000000683,0.00849907946934986,0.0010717823600830583,0.00034183775779505425,0.003355329594018492,0.003963147053987437,0.19776149902984583,5.63981440483839e-07,5.420439968077124e-08,0.0,0.7850067065490801
0.0029600000000000685,0.008498269240040586,0.0010715666706939075,0.00034177073797495223,0.0033549908541865843,0.003962800166625812,0.19776273494120197,5.638976505200427e-07,5.4199245504235375e-08,0.0,0.7850072492923801
0.0029610000000000686,0.008497459803774797,0.0010713512180120625,0.00034170379148599,0.0033546524489475493,0.003962453616751359,0.19776396962634643,5.638139482893245e-07,5.419409639940429e-08,0.0,0.7850077914866371
0.0029620000000000687,0.00849665115965371,0.0010711360017219638,0.00034163691823086155,0.003354314377916292,0.003962107403986266,0.19776520308669887,5.637303336824403e-07,5.418895236052077e-08,0.0,0.7850083331325061
0.002963000000000069,0.00849584330677977,0.0010709210215085769,0.00034157011811242156,0.0033539766407082606,0.003961761527953239,0.19776643532367694,5.636468065903434e-07,5.418381338183974e-08,0.0,0.7850088742306409
0.002964000000000069,0.008495036244256666,0.0010707062770573881,0.0003415033910336847,0.0033536392369394445,0.00396141598827549,0.19776766633869636,5.635633669041843e-07,5.4178679457628454e-08,0.0,0.7850094147816945
0.002965000000000069,0.008494229971189324,0.001070491768054406,0.0003414367368978256,0.003353302166226374,0.003961070784576744,0.1977688961331709,5.634800145153124e-07,5.417355058216647e-08,0.0,0.7850099547863193
0.0029660000000000693,0.008493424486683896,0.001070277494186158,0.00034137015560817816,0.0033529654281861145,0.003960725916481233,0.1977701247085122,5.633967493152744e-07,5.4168426749745776e-08,0.0,0.7850104942451662
0.0029670000000000694,0.00849261978984776,0.0010700634551396913,0.00034130364706823514,0.0033526290224362744,0.003960381383613694,0.19777135206612997,5.633135711958152e-07,5.416330795467087e-08,0.0,0.7850110331588851
0.0029680000000000695,0.008491815879789531,0.0010698496506025704,0.0003412372111816484,0.0033522929485949936,0.0039600371855993775,0.19777257820743188,5.63230480048879e-07,5.4158194191258845e-08,0.0,0.7850115715281256
0.0029690000000000697,0.008491012755619042,0.0010696360802628755,0.0003411708478522279,0.003351957206280952,0.0039596933220640345,0.19777380313382373,5.63147475766608e-07,5.415308545383945e-08,0.0,0.7850121093535359
0.00297000000000007,0.00849021041644735,0.0010694227438092026,0.00034110455698394156,0.003351621795113361,0.003959349792633921,0.19777502684670914,5.630645582413434e-07,5.414798173675518e-08,0.0,0.7850126466357631
0.00297100000000007,0.008489408861386728,0.0010692096409306616,0.0003410383384809149,0.003351286714711967,0.0039590065969357996,0.19777624934748994,5.629817273656256e-07,5.4142883034361363e-08,0.0,0.7850131833754536
0.00297200000000007,0.008488608089550672,0.0010689967713168754,0.000340972192247431,0.003350951964697047,0.003958663734596936,0.19777747063756582,5.628989830321944e-07,5.4137789341026245e-08,0.0,0.7850137195732528
0.00297300000000007,0.008487808100053892,0.0010687841346579776,0.00034090611818792953,0.003350617544689411,0.003958321205245098,0.19777869071833465,5.628163251339889e-07,5.413270065113106e-08,0.0,0.7850142552298052
0.0029740000000000703,0.008487008892012307,0.001068571730644614,0.0003408401162070067,0.0033502834543103995,0.003957979008508551,0.19777990959119224,5.62733753564148e-07,5.412761695907009e-08,0.0,0.7850147903457544
0.0029750000000000705,0.008486210464543049,0.0010683595589679382,0.00034077418620941525,0.0033499496931818796,0.003957637144016069,0.19778112725753244,5.626512682160106e-07,5.4122538259250844e-08,0.0,0.7850153249217428
0.0029760000000000706,0.008485412816764461,0.001068147619319612,0.00034070832810006334,0.003349616260926248,0.003957295611396916,0.19778234371874717,5.625688689831154e-07,5.4117464546094e-08,0.0,0.785015858958412
0.0029770000000000707,0.008484615947802858,0.0010679359113943514,0.00034064254178503133,0.0033492831571692223,0.003956954410283978,0.1977835589762154,5.624865556887206e-07,5.411239580759786e-08,0.0,0.7850163924563978
0.002978000000000071,0.008483819856775758,0.001067724434883617,0.0003405768271690535,0.003348950381532919,0.003956613540306034,0.19778477303133035,5.624043282603645e-07,5.4107332041277745e-08,0.0,0.7850169254163419
0.002979000000000071,0.008483024542803324,0.0010675131894799155,0.00034051118415723524,0.0033486179336405745,0.003956273001093022,0.19778598588548096,5.623221866108072e-07,5.410227324329476e-08,0.0,0.785017457838885
0.002980000000000071,0.008482230005008853,0.0010673021748769875,0.00034044561265512757,0.0033482858131167505,0.003955932792276271,0.19778719754005109,5.622401306328006e-07,5.409721940797823e-08,0.0,0.7850179897246649
0.0029810000000000713,0.008481436242516849,0.0010670913907690775,0.00034038011256843655,0.003347954019586532,0.003955592913487606,0.19778840799642258,5.621581602192219e-07,5.4092170529664194e-08,0.0,0.785018521074318
0.0029820000000000714,0.008480643254453012,0.0010668808368509348,0.00034031468380302325,0.0033476225526755284,0.003955253364359351,0.19778961725597546,5.620762752630741e-07,5.408712660269555e-08,0.0,0.7850190518884806
0.0029830000000000715,0.00847985103994425,0.0010666705128178108,0.0003402493262649032,0.0033472914120098764,0.003954914144524326,0.1977908253200877,5.619944756574832e-07,5.4082087621421757e-08,0.0,0.7850195821677879
0.0029840000000000717,0.00847905959811865,0.0010664604183654584,0.0003401840398602458,0.00334696059721623,0.003954575253615847,0.19779203219013533,5.619127612956971e-07,5.407705358019895e-08,0.0,0.7850201119128734
0.002985000000000072,0.008478268928105518,0.0010662505531901308,0.0003401188244953745,0.00334663010792177,0.003954236691267725,0.1977932378674925,5.618311320710848e-07,5.4072024473389843e-08,0.0,0.7850206411243704
0.002986000000000072,0.00847747902903533,0.0010660409169885809,0.000340053680076766,0.0033462999437541916,0.003953898457114265,0.1977944423535314,5.617495878771346e-07,5.406700029536359e-08,0.0,0.7850211698029114
0.002987000000000072,0.00847668990003976,0.0010658315094580597,0.0003399886065110504,0.0033459701043417143,0.003953560550790265,0.19779564564962224,5.61668128607453e-07,5.4061981040495826e-08,0.0,0.7850216979491274
0.002988000000000072,0.00847590154025167,0.0010656223302963144,0.0003399236037050103,0.0033456405893130736,0.003953222971931013,0.1977968477571334,5.615867541557634e-07,5.4056966703168565e-08,0.0,0.7850222255636486
0.0029890000000000723,0.008475113948805109,0.001065413379201589,0.00033985867156558093,0.003345311398297523,0.003952885720172295,0.19779804867743125,5.615054644159041e-07,5.405195727777014e-08,0.0,0.785022752647105
0.0029900000000000725,0.0084743271248353,0.0010652046558726218,0.00033979380999984944,0.003344982530924831,0.00395254879515038,0.19779924841188032,5.614242592818283e-07,5.404695275869513e-08,0.0,0.7850232792001246
0.0029910000000000726,0.008473541067478657,0.001064996160008645,0.000339729018915055,0.0033446539868252846,0.00395221219650203,0.19780044696184315,5.613431386476015e-07,5.4041953140344356e-08,0.0,0.7850238052233354
0.0029920000000000727,0.008472755775872767,0.0010647878913093828,0.00033966429821858805,0.003344325765629682,0.003951875923864501,0.19780164432868041,5.612621024074006e-07,5.403695841712475e-08,0.0,0.7850243307173639
0.002993000000000073,0.008471971249156393,0.0010645798494750512,0.00033959964781799017,0.0033439978669693358,0.003951539976875525,0.19780284051375083,5.611811504555128e-07,5.403196858344935e-08,0.0,0.7850248556828358
0.002994000000000073,0.008471187486469476,0.001064372034206357,0.0003395350676209539,0.003343670290476071,0.003951204355173336,0.19780403551841133,5.611002826863338e-07,5.40269836337372e-08,0.0,0.7850253801203763
0.002995000000000073,0.008470404486953121,0.001064164445204494,0.0003394705575353218,0.0033433430357822217,0.00395086905839664,0.1978052293440167,5.610194989943671e-07,5.402200356241333e-08,0.0,0.785025904030609
0.0029960000000000733,0.008469622249749606,0.0010639570821711468,0.0003394061174690869,0.003343016102520635,0.0039505340861846405,0.1978064219919201,5.609387992742222e-07,5.40170283639087e-08,0.0,0.7850264274141571
0.0029970000000000734,0.008468840774002383,0.001063749944808485,0.00033934174733039196,0.0033426894903246665,0.003950199438177019,0.19780761346347273,5.608581834206131e-07,5.401205803266007e-08,0.0,0.7850269502716429
0.0029980000000000735,0.008468060058856055,0.0010635430328191642,0.0003392774470275288,0.0033423631988281776,0.00394986511401394,0.19780880376002372,5.607776513283574e-07,5.400709256311001e-08,0.0,0.7850274726036875
0.0029990000000000737,0.008467280103456404,0.0010633363459063253,0.00033921321646893907,0.0033420372276655413,0.003949531113336058,0.19780999288292056,5.606972028923751e-07,5.4002131949706875e-08,0.0,0.7850279944109115
0.003000000000000074,0.008466500906956031,0.001063129883776445,0.00033914905556340106,0.0033417115764758265,0.003949197435781301,0.19781118083350227,5.606168380915821e-07,5.399717618710873e-08,0.0,0.7850285156939305
0.003001000000000074,0.008465722468500678,0.0010629236461324426,0.00033908496421957487,0.00334138624489267,0.003948864080992617,0.1978123676131151,5.605365567861847e-07,5.399222526969028e-08,0.0,0.7850290364533649
0.003002000000000074,0.0084649447872378,0.0010627176326780104,0.0003390209423462878,0.00334106123255064,0.003948531048613102,0.19781355322310284,5.604563588450759e-07,5.398727919185258e-08,0.0,0.7850295566898332
0.003003000000000074,0.008464167862317936,0.0010625118431182826,0.0003389569898525783,0.003340736539086224,0.0039481983382852566,0.19781473766480526,5.603762441655452e-07,5.398233794807111e-08,0.0,0.7850300764039522
0.0030040000000000743,0.008463391692892777,0.0010623062771588766,0.00033889310664763283,0.0033404121641364163,0.003947865949652051,0.19781592093956016,5.602962126450703e-07,5.397740153282695e-08,0.0,0.7850305955963378
0.0030050000000000745,0.008462616278115176,0.0010621009345058898,0.00033882929264078483,0.0033400881073387153,0.0039475338823569345,0.19781710304870356,5.602162641813184e-07,5.397246994060683e-08,0.0,0.7850311142676049
0.0030060000000000746,0.008461841617139127,0.0010618958148659007,0.00033876554774151505,0.003339764368331125,0.003947202136043828,0.19781828399356952,5.601363986721462e-07,5.396754316590305e-08,0.0,0.7850316324183672
0.0030070000000000747,0.008461067709119788,0.0010616909179459654,0.0003387018718594504,0.0033394409467521527,0.003946870710357124,0.19781946377549023,5.600566160156011e-07,5.3962621203213355e-08,0.0,0.785032150049238
0.003008000000000075,0.00846029455321346,0.0010614862434536198,0.0003386382649043647,0.0033391178422408113,0.0039465396049416885,0.19782064239579622,5.599769161099211e-07,5.395770404704102e-08,0.0,0.7850326671608298
0.003009000000000075,0.00845952214857759,0.0010612817910968745,0.00033857472678617715,0.0033387950544366118,0.003946208819442857,0.1978218198558159,5.59897298853536e-07,5.3952791691894604e-08,0.0,0.7850331837537534
0.003010000000000075,0.008458750494370773,0.0010610775605842172,0.000338511257414953,0.003338472582979568,0.003945878353506432,0.19782299615687599,5.598177641450674e-07,5.3947884132288094e-08,0.0,0.7850336998286198
